Key;Label
Sample-1666;0
Sample-1667;1
Sample-1668;1
Sample-1669;1
Sample-1670;1
Sample-1671;1
Sample-1672;1
Sample-1673;1
Sample-1674;0
Sample-1675;1
Sample-1676;0
Sample-1677;0
Sample-1678;1
Sample-1679;1
Sample-1680;1
Sample-1681;0
Sample-1682;1
Sample-1683;1
Sample-1684;1
Sample-1685;1
Sample-1686;1
Sample-1687;1
Sample-1688;1
Sample-1689;1
Sample-1690;1
Sample-1691;1
Sample-1692;0
Sample-1693;1
Sample-1694;1
Sample-1695;0
Sample-1696;1
Sample-1697;1
Sample-1698;1
Sample-1699;1
Sample-1700;1
Sample-1701;1
Sample-1702;1
Sample-1703;1
Sample-1704;1
Sample-1705;1
Sample-1706;0
Sample-1707;0
Sample-1708;0
Sample-1709;1
Sample-1710;1
Sample-1711;0
Sample-1712;1
Sample-1713;0
Sample-1714;1
Sample-1715;1
Sample-1716;0
Sample-1717;0
Sample-1718;0
Sample-1719;1
Sample-1720;1
Sample-1721;1
Sample-1722;1
Sample-1723;1
Sample-1724;1
Sample-1725;0
Sample-1726;1
Sample-1727;1
Sample-1728;1
Sample-1729;1
Sample-1730;1
Sample-1731;0
Sample-1732;1
Sample-1733;1
Sample-1734;1
Sample-1735;0
Sample-1736;1
Sample-1737;1
Sample-1738;1
Sample-1739;0
Sample-1740;1
Sample-1741;1
Sample-1742;0
Sample-1743;1
Sample-1744;1
Sample-1745;1
Sample-1746;1
Sample-1747;1
Sample-1748;1
Sample-1749;1
Sample-1750;1
Sample-1751;1
Sample-1752;1
Sample-1753;1
Sample-1754;1
Sample-1755;1
Sample-1756;1
Sample-1757;0
Sample-1758;1
Sample-1759;1
Sample-1760;1
Sample-1761;1
Sample-1762;1
Sample-1763;1
Sample-1764;1
Sample-1765;1
Sample-1766;1
Sample-1767;0
Sample-1768;1
Sample-1769;0
Sample-1770;1
Sample-1771;1
Sample-1772;1
Sample-1773;0
Sample-1774;0
Sample-1775;1
Sample-1776;1
Sample-1777;1
Sample-1778;1
Sample-1779;1
Sample-1780;1
Sample-1781;1
Sample-1782;0
Sample-1783;0
Sample-1784;1
Sample-1785;0
Sample-1786;1
Sample-1787;1
Sample-1788;1
Sample-1789;1
Sample-1790;1
Sample-1791;1
Sample-1792;1
Sample-1793;1
Sample-1794;1
Sample-1795;1
Sample-1796;1
Sample-1797;1
Sample-1798;1
Sample-1799;1
Sample-1800;1
Sample-1801;0
Sample-1802;1
Sample-1803;1
Sample-1804;1
Sample-1805;1
Sample-1806;1
Sample-1807;0
Sample-1808;1
Sample-1809;1
Sample-1810;0
Sample-1811;1
Sample-1812;1
Sample-1813;0
Sample-1814;1
Sample-1815;0
Sample-1816;1
Sample-1817;0
Sample-1818;1
Sample-1819;0
Sample-1820;1
Sample-1821;1
Sample-1822;1
Sample-1823;1
Sample-1824;0
Sample-1825;1
Sample-1826;1
Sample-1827;1
Sample-1828;0
Sample-1829;1
Sample-1830;1
Sample-1831;1
Sample-1832;1
Sample-1833;1
Sample-1834;1
Sample-1835;1
Sample-1836;1
Sample-1837;0
Sample-1838;0
Sample-1839;1
Sample-1840;1
Sample-1841;1
Sample-1842;1
Sample-1843;1
Sample-1844;1
Sample-1845;0
Sample-1846;1
Sample-1847;0
Sample-1848;1
Sample-1849;1
Sample-1850;1
Sample-1851;0
Sample-1852;0
Sample-1853;1
Sample-1854;1
Sample-1855;1
Sample-1856;0
Sample-1857;1
Sample-1858;1
Sample-1859;1
Sample-1860;1
Sample-1861;1
Sample-1862;0
Sample-1863;0
Sample-1864;1
Sample-1865;0
Sample-1866;1
Sample-1867;1
Sample-1868;1
Sample-1869;1
Sample-1870;1
Sample-1871;0
Sample-1872;0
Sample-1873;1
Sample-1874;1
Sample-1875;1
Sample-1876;1
Sample-1877;1
Sample-1878;1
Sample-1879;1
Sample-1880;1
Sample-1881;1
Sample-1882;1
Sample-1883;1
Sample-1884;0
Sample-1885;0
Sample-1886;1
Sample-1887;1
Sample-1888;1
Sample-1889;1
Sample-1890;1
Sample-1891;1
Sample-1892;1
Sample-1893;1
Sample-1894;1
Sample-1895;1
Sample-1896;1
Sample-1897;1
Sample-1898;1
Sample-1899;1
Sample-1900;1
Sample-1901;1
Sample-1902;1
Sample-1903;1
Sample-1904;1
Sample-1905;1
Sample-1906;0
Sample-1907;0
Sample-1908;1
Sample-1909;0
Sample-1910;1
Sample-1911;1
Sample-1912;0
Sample-1913;0
Sample-1914;1
Sample-1915;0
Sample-1916;0
Sample-1917;1
Sample-1918;0
Sample-1919;1
Sample-1920;1
Sample-1921;0
Sample-1922;1
Sample-1923;1
Sample-1924;1
Sample-1925;1
Sample-1926;1
Sample-1927;1
Sample-1928;1
Sample-1929;0
Sample-1930;0
Sample-1931;1
Sample-1932;1
Sample-1933;1
Sample-1934;1
Sample-1935;1
Sample-1936;1
Sample-1937;0
Sample-1938;1
Sample-1939;1
Sample-1940;1
Sample-1941;1
Sample-1942;1
Sample-1943;1
Sample-1944;1
Sample-1945;1
Sample-1946;0
Sample-1947;1
Sample-1948;1
Sample-1949;1
Sample-1950;0
Sample-1951;1
Sample-1952;1
Sample-1953;0
Sample-1954;1
Sample-1955;0
Sample-1956;1
Sample-1957;1
Sample-1958;1
Sample-1959;1
Sample-1960;0
Sample-1961;1
Sample-1962;1
Sample-1963;1
Sample-1964;0
Sample-1965;0
Sample-1966;0
Sample-1967;1
Sample-1968;1
Sample-1969;0
Sample-1970;0
Sample-1971;0
Sample-1972;1
Sample-1973;1
Sample-1974;1
Sample-1975;0
Sample-1976;1
Sample-1977;1
Sample-1978;1
Sample-1979;0
Sample-1980;1
Sample-1981;0
Sample-1982;1
Sample-1983;1
Sample-1984;0
Sample-1985;1
Sample-1986;1
Sample-1987;1
Sample-1988;1
Sample-1989;0
Sample-1990;1
Sample-1991;0
Sample-1992;1
Sample-1993;0
Sample-1994;1
Sample-1995;1
Sample-1996;0
Sample-1997;1
Sample-1998;1
Sample-1999;0
Sample-2000;1
Sample-2001;1
Sample-2002;1
Sample-2003;1
Sample-2004;0
Sample-2005;1
Sample-2006;1
Sample-2007;1
Sample-2008;1
Sample-2009;1
Sample-2010;1
Sample-2011;1
Sample-2012;1
Sample-2013;0
Sample-2014;1
Sample-2015;0
Sample-2016;1
Sample-2017;1
Sample-2018;1
Sample-2019;1
Sample-2020;1
Sample-2021;1
Sample-2022;1
Sample-2023;1
Sample-2024;1
Sample-2025;1
Sample-2026;1
Sample-2027;1
Sample-2028;1
Sample-2029;1
Sample-2030;1
Sample-2031;0
Sample-2032;1
Sample-2033;1
Sample-2034;1
Sample-2035;1
Sample-2036;1
Sample-2037;1
Sample-2038;1
Sample-2039;1
Sample-2040;1
Sample-2041;0
Sample-2042;1
Sample-2043;0
Sample-2044;1
Sample-2045;1
Sample-2046;1
Sample-2047;1
Sample-2048;1
Sample-2049;1
Sample-2050;1
Sample-2051;0
Sample-2052;1
Sample-2053;1
Sample-2054;1
Sample-2055;1
Sample-2056;1
Sample-2057;0
Sample-2058;1
Sample-2059;1
Sample-2060;1
Sample-2061;0
Sample-2062;0
Sample-2063;0
Sample-2064;1
Sample-2065;0
Sample-2066;1
Sample-2067;0
Sample-2068;1
Sample-2069;1
Sample-2070;1
Sample-2071;0
Sample-2072;1
Sample-2073;1
Sample-2074;1
Sample-2075;1
Sample-2076;1
Sample-2077;1
Sample-2078;1
Sample-2079;1
Sample-2080;1
Sample-2081;1
Sample-2082;0
Sample-2083;1
Sample-2084;0
Sample-2085;1
Sample-2086;1
Sample-2087;1
Sample-2088;1
Sample-2089;1
Sample-2090;0
Sample-2091;1
Sample-2092;1
Sample-2093;1
Sample-2094;0
Sample-2095;1
Sample-2096;1
Sample-2097;1
Sample-2098;1
Sample-2099;0
Sample-2100;1
Sample-2101;1
Sample-2102;0
Sample-2103;0
Sample-2104;1
Sample-2105;1
Sample-2106;1
Sample-2107;1
Sample-2108;0
Sample-2109;1
Sample-2110;0
Sample-2111;1
Sample-2112;1
Sample-2113;0
Sample-2114;1
Sample-2115;1
Sample-2116;1
Sample-2117;1
Sample-2118;1
Sample-2119;0
Sample-2120;0
Sample-2121;1
Sample-2122;1
Sample-2123;1
Sample-2124;0
Sample-2125;1
Sample-2126;1
Sample-2127;1
Sample-2128;1
Sample-2129;1
Sample-2130;0
Sample-2131;1
Sample-2132;1
Sample-2133;1
Sample-2134;1
Sample-2135;0
Sample-2136;1
Sample-2137;1
Sample-2138;1
Sample-2139;1
Sample-2140;1
Sample-2141;1
Sample-2142;1
Sample-2143;1
Sample-2144;1
Sample-2145;1
Sample-2146;0
Sample-2147;1
Sample-2148;1
Sample-2149;0
Sample-2150;1
Sample-2151;1
Sample-2152;1
Sample-2153;1
Sample-2154;1
Sample-2155;1
Sample-2156;1
Sample-2157;1
Sample-2158;1
Sample-2159;1
Sample-2160;1
Sample-2161;1
Sample-2162;1
Sample-2163;1
Sample-2164;1
Sample-2165;1
Sample-2166;1
Sample-2167;0
Sample-2168;0
Sample-2169;1
Sample-2170;1
Sample-2171;1
Sample-2172;0
Sample-2173;1
Sample-2174;1
Sample-2175;1
Sample-2176;1
Sample-2177;1
Sample-2178;1
Sample-2179;1
Sample-2180;1
Sample-2181;1
Sample-2182;0
Sample-2183;0
Sample-2184;0
Sample-2185;1
Sample-2186;0
Sample-2187;1
Sample-2188;1
Sample-2189;1
Sample-2190;1
Sample-2191;1
Sample-2192;0
Sample-2193;1
Sample-2194;1
Sample-2195;0
Sample-2196;1
Sample-2197;1
Sample-2198;0
Sample-2199;0
Sample-2200;1
Sample-2201;0
Sample-2202;1
Sample-2203;1
Sample-2204;1
Sample-2205;1
Sample-2206;1
Sample-2207;0
Sample-2208;1
Sample-2209;0
Sample-2210;1
Sample-2211;1
Sample-2212;0
Sample-2213;0
Sample-2214;1
Sample-2215;0
Sample-2216;1
Sample-2217;1
Sample-2218;0
Sample-2219;1
Sample-2220;1
Sample-2221;1
Sample-2222;1
Sample-2223;0
Sample-2224;0
Sample-2225;0
Sample-2226;0
Sample-2227;0
Sample-2228;1
Sample-2229;1
Sample-2230;1
Sample-2231;1
Sample-2232;0
Sample-2233;1
Sample-2234;1
Sample-2235;1
Sample-2236;1
Sample-2237;1
Sample-2238;1
Sample-2239;1
Sample-2240;1
Sample-2241;0
Sample-2242;1
Sample-2243;1
Sample-2244;1
Sample-2245;0
Sample-2246;1
Sample-2247;0
Sample-2248;0
Sample-2249;1
Sample-2250;1
Sample-2251;1
Sample-2252;1
Sample-2253;1
Sample-2254;1
Sample-2255;1
Sample-2256;1
Sample-2257;0
Sample-2258;1
Sample-2259;1
Sample-2260;1
Sample-2261;0
Sample-2262;1
Sample-2263;1
Sample-2264;1
Sample-2265;1
Sample-2266;0
Sample-2267;0
Sample-2268;0
Sample-2269;0
Sample-2270;1
Sample-2271;1
Sample-2272;0
Sample-2273;1
Sample-2274;1
Sample-2275;1
Sample-2276;1
Sample-2277;1
Sample-2278;1
Sample-2279;0
Sample-2280;1
Sample-2281;0
Sample-2282;1
Sample-2283;0
Sample-2284;0
Sample-2285;0
Sample-2286;1
Sample-2287;1
Sample-2288;1
Sample-2289;1
Sample-2290;1
Sample-2291;1
Sample-2292;1
Sample-2293;1
Sample-2294;0
Sample-2295;1
Sample-2296;1
Sample-2297;1
Sample-2298;1
Sample-2299;0
Sample-2300;1
Sample-2301;1
Sample-2302;0
Sample-2303;1
Sample-2304;1
Sample-2305;1
Sample-2306;1
Sample-2307;1
Sample-2308;1
Sample-2309;0
Sample-2310;1
Sample-2311;1
Sample-2312;1
Sample-2313;1
Sample-2314;1
Sample-2315;1
Sample-2316;1
Sample-2317;1
Sample-2318;1
Sample-2319;1
Sample-2320;0
Sample-2321;1
Sample-2322;1
Sample-2323;1
Sample-2324;1
Sample-2325;1
Sample-2326;1
Sample-2327;1
Sample-2328;1
Sample-2329;1
Sample-2330;0
Sample-2331;1
Sample-2332;1
Sample-2333;1
Sample-2334;1
Sample-2335;1
Sample-2336;1
Sample-2337;1
Sample-2338;1
Sample-2339;1
Sample-2340;1
Sample-2341;1
Sample-2342;1
Sample-2343;0
Sample-2344;1
Sample-2345;1
Sample-2346;1
Sample-2347;1
Sample-2348;1
Sample-2349;0
Sample-2350;1
Sample-2351;1
Sample-2352;1
Sample-2353;1
Sample-2354;1
Sample-2355;1
Sample-2356;0
Sample-2357;0
Sample-2358;1
Sample-2359;1
Sample-2360;1
Sample-2361;1
Sample-2362;1
Sample-2363;1
Sample-2364;0
Sample-2365;1
Sample-2366;1
Sample-2367;1
Sample-2368;1
Sample-2369;1
Sample-2370;1
Sample-2371;0
Sample-2372;1
Sample-2373;1
Sample-2374;0
Sample-2375;1
Sample-2376;0
Sample-2377;1
Sample-2378;1
Sample-2379;1
Sample-2380;1
Sample-2381;1
Sample-2382;1
Sample-2383;1
Sample-2384;0
Sample-2385;1
Sample-2386;1
Sample-2387;1
Sample-2388;1
Sample-2389;1
Sample-2390;1
Sample-2391;0
Sample-2392;1
Sample-2393;1
Sample-2394;0
Sample-2395;0
Sample-2396;1
Sample-2397;1
Sample-2398;0
Sample-2399;1
Sample-2400;1
Sample-2401;1
Sample-2402;1
Sample-2403;1
Sample-2404;1
Sample-2405;0
Sample-2406;0
Sample-2407;1
Sample-2408;1
Sample-2409;1
Sample-2410;1
Sample-2411;1
Sample-2412;1
Sample-2413;1
Sample-2414;1
Sample-2415;1
Sample-2416;1
Sample-2417;1
Sample-2418;1
Sample-2419;1
Sample-2420;1
Sample-2421;1
Sample-2422;1
Sample-2423;0
Sample-2424;0
Sample-2425;1
Sample-2426;1
Sample-2427;1
Sample-2428;1
Sample-2429;0
Sample-2430;0
Sample-2431;0
Sample-2432;1
Sample-2433;1
Sample-2434;0
Sample-2435;1
Sample-2436;1
Sample-2437;1
Sample-2438;1
Sample-2439;1
Sample-2440;1
Sample-2441;1
Sample-2442;0
Sample-2443;1
Sample-2444;1
Sample-2445;1
Sample-2446;1
Sample-2447;1
Sample-2448;1
Sample-2449;1
Sample-2450;1
Sample-2451;0
Sample-2452;1
Sample-2453;1
Sample-2454;0
Sample-2455;1
Sample-2456;1
Sample-2457;1
Sample-2458;0
Sample-2459;0
Sample-2460;1
Sample-2461;1
Sample-2462;1
Sample-2463;0
Sample-2464;1
Sample-2465;0
Sample-2466;1
Sample-2467;0
Sample-2468;0
Sample-2469;1
Sample-2470;0
Sample-2471;0
Sample-2472;1
Sample-2473;1
Sample-2474;0
Sample-2475;1
Sample-2476;1
Sample-2477;1
Sample-2478;0
Sample-2479;0
Sample-2480;1
Sample-2481;1
Sample-2482;1
Sample-2483;0
Sample-2484;1
Sample-2485;1
Sample-2486;0
Sample-2487;0
Sample-2488;1
Sample-2489;1
Sample-2490;0
Sample-2491;0
Sample-2492;1
Sample-2493;1
Sample-2494;1
Sample-2495;1
Sample-2496;0
Sample-2497;1
Sample-2498;0
Sample-2499;0
Sample-2500;1
Sample-2501;1
Sample-2502;1
Sample-2503;1
Sample-2504;1
Sample-2505;1
Sample-2506;1
Sample-2507;0
Sample-2508;1
Sample-2509;1
Sample-2510;1
Sample-2511;1
Sample-2512;1
Sample-2513;1
Sample-2514;0
Sample-2515;0
Sample-2516;0
Sample-2517;0
Sample-2518;1
Sample-2519;1
Sample-2520;1
Sample-2521;1
Sample-2522;1
Sample-2523;0
Sample-2524;0
Sample-2525;1
Sample-2526;1
Sample-2527;0
Sample-2528;0
Sample-2529;1
Sample-2530;0
Sample-2531;1
Sample-2532;1
Sample-2533;1
Sample-2534;1
Sample-2535;1
Sample-2536;0
Sample-2537;0
Sample-2538;0
Sample-2539;1
Sample-2540;1
Sample-2541;1
Sample-2542;1
Sample-2543;1
Sample-2544;0
Sample-2545;1
Sample-2546;1
Sample-2547;1
Sample-2548;0
Sample-2549;0
Sample-2550;1
Sample-2551;0
Sample-2552;1
Sample-2553;1
Sample-2554;1
Sample-2555;0
Sample-2556;1
Sample-2557;1
Sample-2558;0
Sample-2559;1
Sample-2560;1
Sample-2561;1
Sample-2562;1
Sample-2563;1
Sample-2564;1
Sample-2565;1
Sample-2566;0
Sample-2567;0
Sample-2568;1
Sample-2569;1
Sample-2570;0
Sample-2571;0
Sample-2572;1
Sample-2573;1
Sample-2574;1
Sample-2575;0
Sample-2576;1
Sample-2577;1
Sample-2578;1
Sample-2579;1
Sample-2580;0
Sample-2581;0
Sample-2582;1
Sample-2583;1
Sample-2584;1
Sample-2585;1
Sample-2586;1
Sample-2587;0
Sample-2588;1
Sample-2589;1
Sample-2590;1
Sample-2591;1
Sample-2592;1
Sample-2593;1
Sample-2594;1
Sample-2595;1
Sample-2596;1
Sample-2597;1
Sample-2598;0
Sample-2599;0
Sample-2600;0
Sample-2601;0
Sample-2602;0
Sample-2603;1
Sample-2604;0
Sample-2605;1
Sample-2606;1
Sample-2607;1
Sample-2608;1
Sample-2609;1
Sample-2610;1
Sample-2611;1
Sample-2612;1
Sample-2613;1
Sample-2614;1
Sample-2615;0
Sample-2616;1
Sample-2617;1
Sample-2618;1
Sample-2619;0
Sample-2620;0
Sample-2621;0
Sample-2622;1
Sample-2623;1
Sample-2624;0
Sample-2625;1
Sample-2626;1
Sample-2627;1
Sample-2628;1
Sample-2629;1
Sample-2630;1
Sample-2631;1
Sample-2632;0
Sample-2633;1
Sample-2634;1
Sample-2635;1
Sample-2636;0
Sample-2637;1
Sample-2638;1
Sample-2639;1
Sample-2640;0
Sample-2641;0
Sample-2642;0
Sample-2643;1
Sample-2644;1
Sample-2645;0
Sample-2646;1
Sample-2647;1
Sample-2648;1
Sample-2649;1
Sample-2650;1
Sample-2651;1
Sample-2652;0
Sample-2653;0
Sample-2654;1
Sample-2655;1
Sample-2656;0
Sample-2657;0
Sample-2658;1
Sample-2659;1
Sample-2660;1
Sample-2661;0
Sample-2662;1
Sample-2663;0
Sample-2664;1
Sample-2665;1
Sample-2666;1
Sample-2667;1
Sample-2668;1
Sample-2669;1
Sample-2670;0
Sample-2671;1
Sample-2672;1
Sample-2673;1
Sample-2674;1
Sample-2675;0
Sample-2676;1
Sample-2677;0
Sample-2678;1
Sample-2679;1
Sample-2680;1
Sample-2681;1
Sample-2682;1
Sample-2683;0
Sample-2684;0
Sample-2685;1
Sample-2686;1
Sample-2687;1
Sample-2688;1
Sample-2689;1
Sample-2690;1
Sample-2691;1
Sample-2692;1
Sample-2693;1
Sample-2694;1
Sample-2695;1
Sample-2696;0
Sample-2697;1
Sample-2698;1
Sample-2699;0
Sample-2700;1
Sample-2701;1
Sample-2702;1
Sample-2703;1
Sample-2704;1
Sample-2705;0
Sample-2706;1
Sample-2707;1
Sample-2708;0
Sample-2709;1
Sample-2710;0
Sample-2711;1
Sample-2712;1
Sample-2713;1
Sample-2714;1
Sample-2715;0
Sample-2716;1
Sample-2717;0
Sample-2718;1
Sample-2719;1
Sample-2720;1
Sample-2721;1
Sample-2722;1
Sample-2723;0
Sample-2724;1
Sample-2725;0
Sample-2726;0
Sample-2727;1
Sample-2728;0
Sample-2729;0
Sample-2730;0
Sample-2731;0
Sample-2732;1
Sample-2733;0
Sample-2734;1
Sample-2735;1
Sample-2736;1
Sample-2737;1
Sample-2738;1
Sample-2739;1
Sample-2740;1
Sample-2741;1
Sample-2742;1
Sample-2743;1
Sample-2744;0
Sample-2745;1
Sample-2746;0
Sample-2747;1
Sample-2748;1
Sample-2749;0
Sample-2750;1
Sample-2751;1
Sample-2752;1
Sample-2753;0
Sample-2754;0
Sample-2755;1
Sample-2756;1
Sample-2757;1
Sample-2758;0
Sample-2759;1
Sample-2760;0
Sample-2761;0
Sample-2762;1
Sample-2763;1
Sample-2764;1
Sample-2765;1
Sample-2766;1
Sample-2767;1
Sample-2768;1
Sample-2769;0
Sample-2770;0
Sample-2771;0
Sample-2772;1
Sample-2773;1
Sample-2774;0
Sample-2775;1
Sample-2776;1
Sample-2777;0
Sample-2778;1
Sample-2779;0
Sample-2780;1
Sample-2781;1
Sample-2782;1
Sample-2783;1
Sample-2784;1
Sample-2785;1
Sample-2786;1
Sample-2787;1
Sample-2788;0
Sample-2789;1
Sample-2790;0
Sample-2791;0
Sample-2792;1
Sample-2793;0
Sample-2794;1
Sample-2795;1
Sample-2796;1
Sample-2797;0
Sample-2798;1
Sample-2799;0
Sample-2800;1
Sample-2801;1
Sample-2802;0
Sample-2803;0
Sample-2804;1
Sample-2805;1
Sample-2806;1
Sample-2807;0
Sample-2808;1
Sample-2809;1
Sample-2810;1
Sample-2811;1
Sample-2812;1
Sample-2813;1
Sample-2814;0
Sample-2815;1
Sample-2816;1
Sample-2817;0
Sample-2818;1
Sample-2819;0
Sample-2820;1
Sample-2821;1
Sample-2822;0
Sample-2823;1
Sample-2824;0
Sample-2825;1
Sample-2826;0
Sample-2827;0
Sample-2828;1
Sample-2829;1
Sample-2830;0
Sample-2831;1
Sample-2832;0
Sample-2833;1
Sample-2834;1
Sample-2835;1
Sample-2836;1
Sample-2837;0
Sample-2838;0
Sample-2839;0
Sample-2840;0
Sample-2841;0
Sample-2842;0
Sample-2843;1
Sample-2844;1
Sample-2845;1
Sample-2846;1
Sample-2847;0
Sample-2848;1
Sample-2849;1
Sample-2850;0
Sample-2851;0
Sample-2852;1
Sample-2853;0
Sample-2854;1
Sample-2855;1
Sample-2856;1
Sample-2857;0
Sample-2858;1
Sample-2859;0
Sample-2860;1
Sample-2861;0
Sample-2862;1
Sample-2863;1
Sample-2864;1
Sample-2865;1
Sample-2866;0
Sample-2867;1
Sample-2868;1
Sample-2869;1
Sample-2870;1
Sample-2871;1
Sample-2872;1
Sample-2873;0
Sample-2874;1
Sample-2875;1
Sample-2876;1
Sample-2877;1
Sample-2878;1
Sample-2879;1
Sample-2880;1
Sample-2881;0
Sample-2882;1
Sample-2883;1
Sample-2884;1
Sample-2885;1
Sample-2886;1
Sample-2887;0
Sample-2888;1
Sample-2889;1
Sample-2890;1
Sample-2891;0
Sample-2892;1
Sample-2893;0
Sample-2894;1
Sample-2895;0
Sample-2896;1
Sample-2897;1
Sample-2898;1
Sample-2899;0
Sample-2900;1
Sample-2901;0
Sample-2902;1
Sample-2903;0
Sample-2904;1
Sample-2905;1
Sample-2906;1
Sample-2907;1
Sample-2908;1
Sample-2909;1
Sample-2910;0
Sample-2911;1
Sample-2912;1
Sample-2913;1
Sample-2914;1
Sample-2915;1
Sample-2916;1
Sample-2917;1
Sample-2918;1
Sample-2919;1
Sample-2920;1
Sample-2921;1
Sample-2922;1
Sample-2923;0
Sample-2924;1
Sample-2925;1
Sample-2926;1
Sample-2927;1
Sample-2928;1
Sample-2929;1
Sample-2930;0
Sample-2931;0
Sample-2932;1
Sample-2933;1
Sample-2934;1
Sample-2935;1
Sample-2936;1
Sample-2937;1
Sample-2938;1
Sample-2939;1
Sample-2940;1
Sample-2941;0
Sample-2942;1
Sample-2943;0
Sample-2944;1
Sample-2945;0
Sample-2946;1
Sample-2947;1
Sample-2948;1
Sample-2949;0
Sample-2950;1
Sample-2951;1
Sample-2952;0
Sample-2953;1
Sample-2954;1
Sample-2955;1
Sample-2956;1
Sample-2957;1
Sample-2958;1
Sample-2959;1
Sample-2960;0
Sample-2961;1
Sample-2962;0
Sample-2963;1
Sample-2964;1
Sample-2965;1
Sample-2966;1
Sample-2967;0
Sample-2968;1
Sample-2969;0
Sample-2970;1
Sample-2971;1
Sample-2972;1
Sample-2973;1
Sample-2974;1
Sample-2975;1
Sample-2976;1
Sample-2977;1
Sample-2978;1
Sample-2979;1
Sample-2980;1
Sample-2981;1
Sample-2982;1
Sample-2983;1
Sample-2984;1
Sample-2985;1
Sample-2986;0
Sample-2987;1
Sample-2988;1
Sample-2989;1
Sample-2990;0
Sample-2991;1
Sample-2992;1
Sample-2993;1
Sample-2994;1
Sample-2995;1
Sample-2996;1
Sample-2997;1
Sample-2998;0
Sample-2999;1
Sample-3000;1
Sample-3001;1
Sample-3002;1
Sample-3003;1
Sample-3004;1
Sample-3005;1
Sample-3006;1
Sample-3007;1
Sample-3008;1
Sample-3009;0
Sample-3010;1
Sample-3011;1
Sample-3012;1
Sample-3013;0
Sample-3014;0
Sample-3015;1
Sample-3016;0
Sample-3017;1
Sample-3018;0
Sample-3019;0
Sample-3020;1
Sample-3021;0
Sample-3022;1
Sample-3023;1
Sample-3024;1
Sample-3025;0
Sample-3026;1
Sample-3027;0
Sample-3028;1
Sample-3029;1
Sample-3030;1
Sample-3031;1
Sample-3032;1
Sample-3033;0
Sample-3034;1
Sample-3035;0
Sample-3036;1
Sample-3037;1
Sample-3038;1
Sample-3039;1
Sample-3040;1
Sample-3041;1
Sample-3042;1
Sample-3043;1
Sample-3044;1
Sample-3045;1
Sample-3046;1
Sample-3047;1
Sample-3048;1
Sample-3049;1
Sample-3050;1
Sample-3051;0
Sample-3052;1
Sample-3053;0
Sample-3054;1
Sample-3055;0
Sample-3056;1
Sample-3057;1
Sample-3058;1
Sample-3059;1
Sample-3060;1
Sample-3061;0
Sample-3062;0
Sample-3063;1
Sample-3064;1
Sample-3065;1
Sample-3066;0
Sample-3067;1
Sample-3068;0
Sample-3069;1
Sample-3070;0
Sample-3071;1
Sample-3072;1
Sample-3073;1
Sample-3074;1
Sample-3075;0
Sample-3076;1
Sample-3077;1
Sample-3078;1
Sample-3079;1
Sample-3080;0
Sample-3081;1
Sample-3082;1
Sample-3083;1
Sample-3084;1
Sample-3085;0
Sample-3086;1
Sample-3087;1
Sample-3088;0
Sample-3089;1
Sample-3090;1
Sample-3091;1
Sample-3092;1
Sample-3093;1
Sample-3094;1
Sample-3095;1
Sample-3096;1
Sample-3097;0
Sample-3098;1
Sample-3099;0
Sample-3100;1
Sample-3101;1
Sample-3102;1
Sample-3103;1
Sample-3104;0
Sample-3105;1
Sample-3106;1
Sample-3107;1
Sample-3108;0
Sample-3109;0
Sample-3110;0
Sample-3111;1
Sample-3112;1
Sample-3113;1
Sample-3114;1
Sample-3115;1
Sample-3116;1
Sample-3117;1
Sample-3118;0
Sample-3119;1
Sample-3120;1
Sample-3121;1
Sample-3122;1
Sample-3123;1
Sample-3124;1
Sample-3125;0
Sample-3126;1
Sample-3127;1
Sample-3128;0
Sample-3129;1
Sample-3130;0
Sample-3131;1
Sample-3132;1
Sample-3133;1
Sample-3134;0
Sample-3135;1
Sample-3136;1
Sample-3137;1
Sample-3138;1
Sample-3139;1
Sample-3140;0
Sample-3141;1
Sample-3142;1
Sample-3143;0
Sample-3144;0
Sample-3145;0
Sample-3146;1
Sample-3147;1
Sample-3148;1
Sample-3149;1
Sample-3150;1
Sample-3151;1
Sample-3152;0
Sample-3153;1
Sample-3154;1
Sample-3155;0
Sample-3156;1
Sample-3157;1
Sample-3158;1
Sample-3159;1
Sample-3160;0
Sample-3161;1
Sample-3162;1
Sample-3163;1
Sample-3164;0
Sample-3165;1
Sample-3166;0
Sample-3167;0
Sample-3168;0
Sample-3169;1
Sample-3170;0
Sample-3171;1
Sample-3172;1
Sample-3173;1
Sample-3174;1
Sample-3175;1
Sample-3176;0
Sample-3177;1
Sample-3178;1
Sample-3179;1
Sample-3180;1
Sample-3181;1
Sample-3182;1
Sample-3183;1
Sample-3184;1
Sample-3185;1
Sample-3186;1
Sample-3187;0
Sample-3188;0
Sample-3189;1
Sample-3190;0
Sample-3191;1
Sample-3192;1
Sample-3193;1
Sample-3194;1
Sample-3195;1
Sample-3196;1
Sample-3197;0
Sample-3198;1
Sample-3199;1
Sample-3200;1
Sample-3201;0
Sample-3202;1
Sample-3203;1
Sample-3204;1
Sample-3205;0
Sample-3206;1
Sample-3207;0
Sample-3208;1
Sample-3209;0
Sample-3210;0
Sample-3211;1
Sample-3212;1
Sample-3213;1
Sample-3214;0
Sample-3215;0
Sample-3216;1
Sample-3217;1
Sample-3218;1
Sample-3219;1
